"PolicyID","Exposure","CarAge","Density","ClaimAmount"
"1098893",0.46,1,1054,70.74
"1098917",1,1,126,1128.12
"1098946",0.41,1,1054,543.3
"1099030",0.13,0,1054,1128.12
"109908",0.39,1,634,1128.12
"1099093",0.93,1,1054,1128
"1099105",0.69,1,1054,356.14
"1099106",0.3,0,1054,1065.98
"1099148",0.97,1,49,2256
"1099195",1,0,295,1128.12
"1099206",0.99,0,1054,367.92
"1099215",0.75,0,568,65.27
"1099272",0.86,0,1054,1128.12
"1099281",0.37,0,1054,2756.66
"1099329",1,1,1054,432.69
"1099352",0.29,0,176,1128.12
"1099411",1,0,1054,1149.54
"1099421",0.09,0,1185,2198.77
"1099434",0.27,0,1054,1128
"1099497",0.69,1,5328,6114.5
"1099497",0.69,1,5328,389.27
"1099563",0.08,0,84,13236.68
"1099570",1,0,60,1128
"1099587",0.77,0,817,2286.38
"1099587",0.77,0,817,3575.75
"109959",0.07,1,52,1128.12
"1099591",0.25,1,330,13518.75
"1099690",1,0,3744,201.93
"1099801",0.27,0,3744,2004.2
"1099823",1,1,3744,1128.12
"1099869",0.96,0,3744,23.8
"1099879",0.48,0,2715,1128.12
"1099910",0.28,1,613,1128.12
"1099922",0.41,0,3317,419.5
"1099981",0.31,0,263,1417.59
"1099982",0.68,0,263,115.69
"1099987",1,0,9307,11780.96
"1100051",1,0,9307,144.66
"1100076",1,0,442,1128.12
"1100093",0.92,0,3628,1128
"1100093",0.92,0,3628,85.69
"1100108",0.35,0,235,1614.54
"1100128",1,1,2051,1067.15
"1100130",0.28,1,2051,1128.12
"1100136",0.8,1,443,138.06
"1100156",1,0,738,1128
"1100174",1,0,1250,1543.4
"1100241",1,1,1871,1128
"1100261",0.36,0,8549,1073.51
"1100273",0.94,0,15,922.94
"1100299",1,1,878,1265.31
"110030",0.54,1,238,564.06
"1100383",1,0,52,3109.08
"1100408",0.23,1,15,1128.12
"1100446",1,0,3857,704.57
"110045",0.71,0,194,1234.71
"1100473",1,0,413,181.4
"1100487",1,0,72,1128.12
"1100489",0.55,1,2906,152.45
"1100518",0.55,1,1445,1128
"1100525",1,0,4348,1128
"1100525",1,0,4348,1128.12
"110053",0.48,0,3688,984.32
"1100618",1,0,1882,5437.53
"1100641",1,0,1445,450.66
"110065",0.48,1,3430,598.94
"1100708",1,0,262,1128.12
"110073",0.51,1,3688,1128.12
"1100748",0.74,0,617,1128.12
"1100755",0.17,1,644,1128
"1100785",1,0,94,1128.12
"1100797",0.91,0,617,1128.12
"1100830",0.01,0,644,1128.12
"1100861",0.83,0,46,1128
"1100900",0.66,0,634,2053.22
"1100916",0.21,0,139,13.76
"1100946",1,1,30,65.63
"1101057",0.47,0,89,1064.93
"1101078",1,0,63,4885.8
"1101145",0.63,0,7259,1128.12
"1101205",1,1,18,1128
"1101262",1,0,105,505.47
"1101281",0.36,0,2740,76.39
"1101286",0.43,0,2740,1128
"1101298",0.81,0,824,2567.76
"1101315",1,0,1862,794.01
"110132",0.52,1,3688,1128.12
"1101348",1,0,863,123.15
"1101392",0.75,0,182,1128.12
"1101396",0.65,1,242,9692.83
"1101408",0.25,1,1482,90.25
"1101419",0.6,0,416,1128.12
"1101423",0.03,0,182,3784.65
"1101437",0.5,0,1482,1886.57
"1101475",0.11,1,653,1625.32
"1101507",0.18,0,2472,4249.03
"1101518",1,1,5449,1128.12
"1101532",1,0,553,1961.25
"1101546",0.75,0,5449,1128.12
"1101551",1,1,113,846.95
"1101558",1,0,116,1028.04
"1101560",1,0,116,72.55
"1101617",1,0,555,1128
"1101623",0.29,0,73,3230.3
"1101623",0.29,0,73,1213.83
"1101653",0.86,1,5449,1128.12
"1101698",0.21,0,49,1128.12
"1101711",0.92,1,200,876.38
"1101719",1,0,5449,1031.31
"1101721",1,0,316,1569.26
"1101776",1,0,1328,567.91
"1101835",0.36,1,131,1128.12
"1101835",0.36,1,131,1128.12
"1101837",0.95,0,132,1733.04
"1101840",0.72,1,1719,1128.12
"1101867",0.72,0,8549,54.45
"1101875",0.66,1,47,446.52
"1101880",0.21,1,745,274.41
"1101902",0.37,0,2252,1515.64
"1101905",0.39,0,465,3051.36
"1101947",1,0,53,1128.12
"1102002",0.08,1,260,1128.12
"1102021",0.33,0,16,1128
"1102042",1,0,127,1128.12
"1102058",0.57,1,11,74.76
"1102096",0.5,1,2620,1128.12
"1102119",0.36,0,6570,1693.25
"1102124",0.59,1,2620,803.2
"1102132",0.8,1,127,1128
"1102142",1,1,21,68.92
"1102162",0.73,0,240,2256.25
"1102186",0.3,0,26,714.14
"1102229",0.25,0,1690,1170.44
"1102275",0.64,0,3021,1128
"1102285",0.21,1,3021,665.08
"1102342",1,0,139,1128
"1102351",1,1,3021,84.24
"1102353",1,1,3021,396.37
"1102364",0.14,0,3021,1128.12
"1102374",1,0,172,1128.12
"1102374",1,0,172,278.48
"1102410",1,1,282,1128.12
"1102437",1,1,81,1128.12
"1102437",1,1,81,1128
"1102456",1,1,19,1128
"1102533",1,1,33,1128
"1102537",1,1,148,9132.27
"1102569",0.72,1,19,679.93
"1102585",0.5,1,239,976.25
"1102590",1,0,67,1128.12
"1102623",0.39,0,227,563.17
"1102666",1,0,4116,65.64
"110277",0.29,1,3688,1207.29
"1102813",1,1,4116,1128
"1102865",1,0,4116,1128
"1102896",0.52,1,4116,2153.32
"1102905",0.08,0,1027,2113.14
"1103012",1,0,10,1458.62
"1103012",1,0,10,1128.12
"1103034",0.13,1,182,2328
"1103039",0.7,1,39,1128.12
"1103074",0.67,0,10,1837.57
"1103176",1,0,1287,1128
"1103247",0.7,1,478,206.53
"110342",0.89,1,70,13738.86
"1103447",1,0,117,1128.12
"110346",1,0,109,878.76
"1103597",1,1,1006,12114.72
"1103597",1,1,1006,2576.43
"1103607",0.28,1,3317,2703.22
"1103609",1,0,3317,1128
"1103677",1,0,301,2171.21
"1103715",1,0,3317,492.05
"1103731",0.99,0,3317,1858.4
"1103764",0.95,1,3317,1128.12
"1103768",0.91,1,151,1217.62
"1103773",0.28,0,721,12957.3
"1103777",0.74,0,3317,4849.58
"1103782",0.8,0,3317,1014.67
"1103941",0.74,1,166,1128.12
"1103941",0.74,1,166,659.03
"1103969",0.84,0,51,1128
"1104024",0.45,1,8,1128
"1104072",0.74,0,1313,497.84
"1104095",0.58,0,83,6235.18
"1104304",1,0,59,1128.12
"110431",0.33,0,67,1354.76
"1104330",0.92,1,84,120.26
"1104330",0.92,1,84,1128.12
"1104337",1,0,1313,763.75
"1104371",1,0,1898,1128
"1104425",1,0,1466,3974.85
"1104542",1,0,269,1175.04
"1104591",0.58,0,269,564.06
"1104618",0.9,1,431,1128.12
"1104645",1,0,583,86.86
"1104661",1,0,357,1128.12
"1104715",1,0,8455,160.89
"1104750",0.17,0,8455,1128.12
"1104794",0.99,1,8455,1128
"1104836",0.47,0,1228,1128.12
"1104850",0.72,1,8455,1128.12
"1104853",1,0,8455,9976.32
"1104866",0.96,0,516,1128.12
"1104891",0.13,0,8455,1128.12
"1104903",1,0,710,1128
"1104911",1,0,322,1128
"1104929",0.73,0,2105,280.62
"1104949",0.25,0,8455,1376.4
"1104971",0.1,0,8455,839.44
"1104971",0.1,0,8455,1128
"1104976",0.45,0,8455,1428
"1104995",0.09,1,8455,1358.22
"1105003",1,0,7590,843.4
"1105038",0.63,0,500,71.63
"1105051",0.36,1,153,625.01
"1105097",0.94,0,2733,190.5
"1105097",0.94,0,2733,72.41
"1105128",1,0,4762,1771.31
"1105130",1,0,2733,1128.12
"1105130",1,0,2733,2146.33
"1105144",1,0,4762,1175.6
"1105171",1,0,4762,1128
"1105235",0.38,0,336,49.4
"1105282",1,0,987,25711.41
"1105290",1,0,2446,1128
"110533",0.42,0,14200,1128.12
"1105350",1,1,213,1128
"1105422",0.52,1,3541,1128
"1105423",0.31,1,3541,2368.24
"1105446",0.86,1,24,1128.12
"1105534",0.91,1,213,1128.12
"1105594",1,0,92,1128
"1105598",1,0,94,784.46
"1105624",0.16,1,280,127.63
"1105630",0.37,1,132,201.6
"1105634",0.97,0,33,1128.12
"1105645",0.67,0,20,602.78
"1105666",0.82,0,149,263.4
"1105753",1,0,32,709.13
"1105753",1,0,32,2980.82
"1105785",1,0,149,236.4
"1105788",1,0,26,2567.61
"1106028",1,1,41,1128.12
"1106044",0.6,0,133,10902.21
"1106093",1,0,133,16373.02
"1106101",0.81,1,512,1128
"1106105",1,1,41,1327.96
"1106182",1,0,598,536.49
"1106198",1,0,6924,1128.12
"1106258",0.94,1,133,1128.12
"1106397",0.41,0,886,253.73
"1106402",0.46,1,2694,1128.12
"1106411",0.67,0,110,2036.43
"1106449",0.64,1,886,1128
"1106449",0.64,1,886,564.06
"1106449",0.64,1,886,1128.12
"1106477",0.28,0,570,1128
"1106493",0.1,0,578,1128
"110656",0.37,1,625,716.96
"1106562",1,0,2446,1332.54
"1106606",1,1,4762,2528.12
"1106610",1,0,4579,1442.06
"1106616",1,1,1250,1128
"1106735",1,0,1347,71.65
"1106752",0.75,0,1957,517
"1106759",1,0,1064,752.27
"1106768",0.08,0,10155,757.58
"1106774",1,0,7634,76.58
"110678",0.19,0,1541,745.22
"1106804",1,0,930,1128.12
"1106807",1,0,7187,1128.12
"1106823",0.93,1,4939,7.61
"1106869",0.49,0,4478,12.2
"1106873",0.94,0,5053,189.1
"1106883",0.88,0,27000,77.23
"1106887",0.49,0,27000,506.51
"1106890",0.08,0,4650,2068.83
"1106920",0.69,0,4393,1444.06
"1106928",1,0,22669,672.48
"1106958",1,0,27000,418.59
"1106978",1,0,27000,2363.32
"1106997",1,0,22669,2770.68
"1107001",1,0,2411,1128
"1107025",0.03,0,17140,152.45
"1107051",1,0,126,1128.12
"1107055",1,0,4436,1402.87
"1107057",1,0,4436,1128.12
"1107068",1,1,1064,62.15
"1107072",1,0,48,981.43
"1107089",1,1,122,1055.5
"1107089",1,1,122,1128
"1107153",1,0,105,1128.12
"1107213",1,0,73,358.55
"1107289",0.00547945205479452,0,83,5716.56
"1107341",0.91,0,3238,1184.12
"1107341",0.91,0,3238,1128
"1107367",0.2,1,1600,187.89
"1107370",0.95,1,39,152084.96
"1107377",0.11,1,105,2430.95
"1107397",0.44,0,105,152.3
"1107398",0.05,1,105,235.09
"1107410",0.52,1,20,39.14
"1107575",0.78,0,2105,284.01
"1107582",0.95,0,581,1128.12
"1107601",0.8,0,1182,623.84
"1107604",0.78,0,1182,1128.12
"1107607",0.69,0,28,1128
"1107630",0.57,1,8455,65.52
"1107723",0.29,0,625,1367.98
"1107730",0.91,0,1286,1671.16
"1107739",0.46,0,3963,1128.12
"1107772",1,0,625,1128.12
"1107804",0.85,1,1286,1252.92
"1107876",0.45,1,3963,564.06
"1107924",0.55,1,3963,4421.98
"1107930",0.9,0,278,1063.08
"1107957",1,0,324,1128.12
"1108044",1,0,682,1128
"110807",0.74,1,36,1128.12
"1108078",0.5,0,3744,903.07
"1108119",1,0,139,1128
"1108199",0.78,0,2715,348.35
"1108239",0.39,0,613,252.65
"1108281",1,0,30,2128.12
"1108316",0.16,1,3744,1128
"1108383",0.83,0,113,377.38
"1108413",0.37,1,149,672.91
"1108413",0.37,1,149,1128.12
"1108424",0.2,0,152,950.96
"110846",0.43,1,203,1403057.4
"110846",0.43,1,203,1128.12
"1108460",0.28,0,149,1128
"110847",0.8,0,19,142.07
"1108530",1,1,59,1128.12
"1108555",0.11,0,2715,576.06
"1108563",0.19,0,2715,1128.12
"1108565",0.1,0,2715,89.02
"1108638",1,1,1329,1128.12
"1108647",1,0,370,214.7
"1108656",0.49,0,4116,1128.12
"1108657",0.5,0,4116,65.64
"1108768",0.49,1,1109,1128.12
"110881",0.53,0,741,1128.12
"1108835",0.32,0,20,1128.12
"110888",0.31,0,741,1128.12
"1108883",1,0,27,85.58
"1108934",0.96,0,1248,5550.29
"1108934",0.96,0,1248,2218.69
"1108934",0.96,0,1248,402.16
"1108989",0.53,0,57,1128.12
"1109012",0.88,1,84,1184.49
"1109069",0.38,0,3545,75.07
"1109076",0.55,1,20,2584.43
"1109108",0.58,0,530,634.72
"1109135",0.41,1,27000,1128
"1109162",0.21,1,29,1247.73
"1109173",0.07,0,1313,51.02
"1109203",0.61,1,220,1128.12
"110923",0.28,0,741,1128.12
"1109242",1,0,214,1128
"1109268",0.75,1,214,799.39
"1109277",0.8,1,43,2121.28
"1109465",0.51,0,115,1128.12
"1109466",0.4,0,115,14960.97
"1109772",0.66,1,54,1030.95
"1109806",0.87,0,146,1128
"1109916",1,0,65,564.06
"1109989",1,0,837,1128.12
"1110046",1,0,194,273.11
"1110055",0.19,0,3688,743.53
"1110056",0.8,0,3688,68.73
"1110076",0.64,1,3688,106.48
"1110098",0.8,1,3688,141.52
"1110114",1,0,67,4081.17
"1110119",1,1,1110,3695.73
"1110175",0.04,0,3688,11136.76
"1110223",1,0,368,564.06
"1110249",0.45,0,3688,1433.02
"1110255",0.13,1,301,249.78
"1110264",1,0,116,1357.1
"1110267",1,1,3688,1128
"1110273",0.33,0,210,431.27
"1110351",0.49,1,204,1128.12
"1110409",1,1,38,596.37
"1110417",1,0,93,1128
"1110489",0.42,0,1284,119.1
"1110512",0.03,0,1219,1026.43
"1110622",1,0,625,1128
"1110675",0.37,0,105,2184.32
"1110698",1,0,324,1128.12
"1110719",1,1,80,1128.12
"1110721",0.96,1,26,1841.58
"1110727",0.58,0,1541,1128
"1110729",0.31,1,120,511.06
"1110733",0.67,0,177,78.4
"1110736",1,1,393,1128
"1110754",0.92,0,279,1128.12
"1110766",0.99,0,1286,1128.12
"1110781",0.92,0,625,1128.12
"1110781",0.92,0,625,1128
"1110814",1,1,741,84.97
"1110867",1,0,33,1128.12
"1110959",0.85,1,563,96.24
"1110962",1,1,31,829.81
"1110972",1,0,270,564.06
"1110995",0.83,0,270,1128.12
"1111007",0.7,1,14,1494.87
"1111038",0.42,1,741,1128
"1111075",1,1,72,76.63
"1111109",0.09,0,105,1128
"1111120",1,1,614,1128
"1111158",0.18,1,81,1128.12
"1111170",0.77,0,57,4312.63
"1111173",0.82,1,44,1864.76
"1111184",1,0,130,1128
"1111210",0.11,1,47,777.48
"1111256",0.58,0,332,3427.12
"1111383",1,1,1381,564.06
"1111413",1,1,163,4361.97
"1111449",0.36,0,1040,1128.12
"1111449",0.36,0,1040,189.65
"1111450",0.09,0,1040,114.51
"1111465",1,1,115,1128.12
"1111474",0.06,0,313,607.31
"1111488",0.74,0,478,6004.49
"1111508",0.72,0,912,1128
"1111510",0.85,0,912,63.27
"1111527",0.74,1,68,137.07
"1111535",0.7,0,912,1128
"1111540",0.66,0,298,1899.28
"1111564",1,0,1448,71.29
"1111564",1,0,1448,263.84
"1111566",1,0,426,1128.12
"1111584",0.69,0,426,1128.12
"1111609",1,0,1326,102.3
"1111609",1,0,1326,177.45
"1111627",0.24,1,1326,62.83
"1111637",0.35,0,199,4010.67
"1111654",0.84,0,233,784.59
"1111659",0.86,0,146,1128.12
"1111671",0.59,0,1448,1128
"1111671",0.59,0,1448,8722.06
"1111678",0.48,0,87,411.61
"1111729",0.43,1,533,9427.17
"1111756",0.21,0,325,703.35
"1111791",0.7,0,4939,590.21
"1111791",0.7,0,4939,983.36
"1111807",0.34,1,3301,143.77
"1111841",0.16,0,27000,3134.56
"1111841",0.16,0,27000,295.13
"1111986",0.69,0,83,1639.88
"1111988",0.22,0,83,240.7
"1111996",1,0,2740,1128.12
"1112040",1,0,3095,446.11
"1112055",1,0,930,7308.68
"1112076",0.55,1,2740,92.99
"1112086",0.46,1,2740,85.96
"1112093",0.93,1,2740,7746.01
"1112095",0.49,1,2740,1397.02
"1112096",0.4,1,2740,85.96
"1112113",0.56,0,97,1128
"1112161",0.49,1,30,1128.12
"1112199",0.89,0,155,3479.61
"1112221",0.96,0,1313,608.07
"1112270",1,0,214,1128.12
"1112311",0.67,0,1313,275.83
"1112321",0.34,0,12,2122.28
"1112371",1,0,59,1128.12
"1112382",0.31,0,11,1128.12
"111240",0.62,1,516,1634.04
"1112400",0.25,1,405,75.47
"1112505",0.13,0,63,1128.12
"1112516",0.73,0,33,313.22
"1112557",0.2,1,1704,81.31
"1112559",0.13,0,1704,289.35
"1112583",1,0,2715,3773.5
"1112625",0.02,0,3744,564
"1112625",0.02,0,3744,1334.94
"111264",0.81,0,406,72.93
"1112653",1,0,161,1128
"1112664",0.04,0,3744,1764
"1112666",0.82,0,3744,77.49
"1112666",0.82,0,3744,54.7
"1112688",0.11,0,1403,1128
"1112689",0.88,0,1403,238.22
"1112699",0.67,0,142,252.93
"1112707",1,0,613,1600.15
"1112711",1,1,421,1489.14
"1112739",0.69,1,3744,3219.72
"1112749",1,1,47,73.2
"1112772",1,0,1403,959.36
"1112815",1,0,3744,1325.69
"1112838",1,0,1232,738.99
"1112983",1,0,73,195.46
"1113027",1,0,4059,1128
"1113038",1,1,473,5487
"1113041",0.04,0,125,289.52
"111305",0.67,1,1962,1128.12
"1113083",1,0,473,1128
"1113118",0.32,0,473,13321.68
"1113129",1,0,747,1128
"1113157",0.61,1,7,1128
"1113166",0.52,0,8549,335.02
"1113171",0.61,1,546,468.95
"1113171",0.61,1,546,1128.12
"1113235",1,0,9307,65.3
"1113253",1,0,9307,76.5
"1113280",0.27,0,2897,108.49
"1113301",1,1,9307,1128
"1113343",0.41,0,542,4951
"1113377",0.46,1,1381,1789
"1113383",0.15,0,8549,3642.51
"1113393",0.87,0,103,2301.82
"1113401",1,0,889,75.93
"1113401",1,0,889,3930.71
"1113403",0.63,0,155,1128
"1113407",0.16,1,83,2213.24
"1113409",0.07,0,83,2458.93
"1113419",0.24,0,9307,82.05
"1113434",0.56,0,2648,1128.12
"1113444",1,0,993,1128.12
"1113449",0.82,1,9307,1128.12
"1113489",0.71,0,11,118.9
"1113490",0.28,0,11,2320.45
"1113501",0.7,1,13,1128.12
"1113511",0.92,1,53,1128.12
"1113522",0.85,0,67,1128.12
"1113582",0.47,0,171,81.33
"1113599",0.33,0,64,1355.56
"1113631",0.91,0,634,1128.12
"1113638",0.77,0,634,1327.56
"1113651",0.77,0,634,79.16
"1113677",0.08,1,634,864.24
"111377",0.49,1,516,266.13
"1113785",1,1,405,2140
"1113911",0.6,1,405,1128.12
"1113919",1,1,57,73.29
"1113919",1,1,57,1128.12
"1113930",1,0,64,1128
"1114024",0.27,1,3963,2247.24
"1114033",0.75,0,386,1561.35
"1114044",1,0,446,1674.7
"1114197",1,0,467,70.2
"1114226",0.67,1,458,247.25
"1114226",0.67,1,458,1669.41
"1114238",0.91,1,156,267.13
"1114249",1,0,3859,2885.4
"1114268",0.76,0,8455,1128
"1114268",0.76,0,8455,113.77
"1114282",0.93,0,276,83.86
"1114327",1,0,904,1235.34
"1114362",0.96,0,8455,80.21
"1114409",0.2,0,374,1128.12
"1114428",0.49,1,8455,394.9
"1114440",0.52,0,45,564
"1114460",0.41,0,1228,2652.11
"1114491",0.5,1,1294,286.58
"1114501",0.18,0,108,1729.61
"1114589",1,0,14,96.8
"1114601",0.75,1,178,82.08
"1114606",0.73,0,413,570.77
"1114649",1,0,4348,768.98
"1114704",0.25,1,214,25.49
"1114718",0.27,1,813,1557.1
"1114738",0.05,1,98,1128.12
"1114749",0.97,0,182,8157.47
"1114774",0.36,0,1287,1114.42
"1114774",0.36,0,1287,1128.12
"1114833",0.96,0,40,1128
"1114845",1,0,44,842.46
"1114917",1,0,1313,172.7
"1114936",0.32,1,1313,1128.12
"1115019",0.8,0,298,1085.45
"1115121",1,0,283,25298.32
"1115169",1,1,151,1128.12
"1115219",0.63,0,298,115.38
"1115248",0.25,1,1313,1128.12
"1115359",0.51,0,614,1128
"1115387",0.2,0,229,1128
"1115407",0.27,0,4128,2343.92
"1115411",0.89,1,4348,564.12
"1115411",0.89,1,4348,118.1
"1115454",0.96,1,1313,564.12
"111551",0.18,1,206,1128.12
"1115513",1,0,1313,490.3
"1115513",1,0,1313,4048.17
"1115520",0.35,0,10,1128.12
"1115545",1,0,776,354.49
"1115545",1,0,776,1128.12
"1115569",0.38,1,478,271.63
"1115597",1,0,1601,1128.12
"1115711",0.83,1,1397,6163.52
"1115715",1,0,60,94.97
"1115734",1,1,1739,72.18
"1115752",1,1,776,1128.12
"1115772",0.78,1,1397,2779.85
"1115793",0.83,0,586,564.06
"1115825",1,0,83,3047.98
"1115856",1,1,44,59.14
"1115858",0.38,1,73,67.47
"1115861",1,0,44,1341.2
"1115898",0.61,0,44,1128
"1116006",0.48,0,94,1128.12
"1116016",1,1,51,1128.12
"1116028",0.47,0,186,2241.93
"1116032",0.19,0,186,1280.57
"1116038",0.18,0,51,3488.18
"1116038",0.18,0,51,73.3
"1116194",0.34,1,1403,351.32
"1116225",0.69,1,987,1128.12
"1116234",0.75,1,3744,1.82
"1116306",1,0,3744,1132.34
"1116390",1,1,3744,2088.55
"1116419",1,0,215,2498.72
"1116433",0.76,0,611,2.63
"1116433",0.76,0,611,1358
"1116441",0.37,0,613,81.13
"1116445",0.73,0,3317,5701.59
"1116457",0.74,1,458,1128.12
"1116504",0.9,0,461,1128.12
"1116549",0.41,0,17140,523.6
"1116558",1,1,461,1128
"1116614",1,1,104,1128
"1116648",0.68,0,158,1931.83
"1116706",0.7,1,293,1128.12
"1116710",0.76,0,40,1128
"1116733",0.48,1,37,78.24
"1116736",0.41,0,4436,1128
"1116811",0.97,0,286,1128
"1116822",0.6,1,695,1128.12
"1116877",1,1,45,2685.43
"1116877",1,1,45,1128.12
"1116902",1,0,3368,2914.61
"1116905",0.83,0,271,397.03
"1116947",1,1,242,1128.12
"1116961",1,0,97,776.2
"1116972",1,1,286,1128
"1116974",1,1,286,802.25
"1116980",0.96,1,23,2127.97
"1117001",0.75,0,3866,36.29
"1117025",0.55,0,3368,939.76
"1117025",0.55,0,3368,601.69
"1117059",0.41,1,1408,1111.87
"1117061",0.07,1,1408,98.8
"1117070",0.13,0,44,5892.93
"1117102",0.75,1,127,571.01
"1117102",0.75,1,127,333.48
"1117107",0.76,0,3301,76.01
"1117107",0.76,0,3301,5532.35
"1117107",0.76,0,3301,1278.62
"1117109",0.75,0,37,1128
"1117113",0.49,0,92,3225.36
"1117221",0.49,0,37,76.63
"1117225",0.21,1,44,1128.12
"1117225",0.21,1,44,7591.99
"1117241",0.75,1,91,1433.12
"1117305",0.92,0,91,949.08
"1117334",0.73,0,32,1128.12
"1117348",0.85,1,91,1676.94
"1117351",0.13,1,37,18900
"1117358",0.58,0,37,1128.12
"1117365",0.29,1,11,1128.12
"1117374",0.77,0,91,432.48
"1117513",0.52,1,72,1128.12
"1117523",0.07,1,15,319.82
"1117533",0.61,1,14,58.85
"1117535",1,1,29,502.29
"1117571",0.83,1,31,1128.12
"1117685",0.69,0,98,1128.12
"1117737",1,1,109,76.1
"1117758",0.11,1,1237,403.46
"1117769",0.35,0,473,1128.12
"1117854",0.94,0,1622,1128
"1117859",0.21,1,5449,962.3
"1117862",0.62,0,5449,3837.36
"1117876",0.81,0,4646,70.78
"1117895",0.71,0,4646,1449.4
"1117907",0.52,1,5449,1128.12
"1117907",0.52,1,5449,1890.37
"1117926",0.51,0,5449,1235.71
"1117940",0.47,0,41,72.55
"1117961",0.1,0,745,11000
"1117963",0.12,0,745,1720.57
"1118013",1,0,473,1128.12
"1118015",0.6,1,473,1128.12
"1118015",0.6,1,473,3314.74
"1118015",0.6,1,473,72.81
"1118047",0.88,0,125,1128.12
"1118057",0.83,0,125,95.43
"1118060",0.83,0,86,1128
"1118092",0.62,0,473,2438
"1118101",0.52,0,206,1128.12
"1118133",0.29,1,3317,1128
"1118171",0.3,0,1005,78
"1118216",1,1,9307,832.9
"1118219",0.35,1,96,1128
"1118270",1,0,740,282.09
"1118286",0.88,1,15,1128.12
"1118290",0.93,0,256,1128.12
"1118299",0.8,1,9307,1128.12
"1118337",0.03,0,2051,74.27
"1118369",0.87,0,84,1128
"1118379",0.76,0,57,524.22
"1118379",0.76,0,57,1669.61
"1118388",0.55,0,18,75.47
"1118391",0.72,1,23,313.95
"1118427",0.5,1,15,1128
"1118440",0.4,0,15,359.58
"1118498",0.73,1,376,3256.47
"1118500",0.23,1,1054,92.49
"1118513",0.85,0,1054,1128
"1118524",0.17,1,376,1128.12
"1118529",0.91,1,1054,34.91
"1118576",0.95,0,1054,1128.12
"1118578",0.92,0,17,201.96
"1118607",0.78,0,1054,1809.31
"111863",0.75,0,2740,2652.61
"1118631",0.7,1,1054,1128.12
"1118635",0.68,0,1054,65.27
"1118638",0.66,0,1054,1783.87
"1118646",0.41,1,1054,3006.14
"1118649",0.59,0,1054,1541.65
"1118649",0.59,0,1054,239.14
"1118662",0.07,1,1054,1128
"1118691",0.13,1,1054,3086.18
"1118692",0.36,1,1054,1128.12
"1118703",0.17,0,167,564.06
"1118709",0.53,0,127,1128
"1118709",0.53,0,127,1128
"1118729",0.04,0,167,11544.09
"1118743",0.17,1,127,1128
"1118830",0.34,1,51,39.3
"1118903",1,0,20,1128
"111891",0.73,0,221,1128.12
"1118980",0.69,0,1313,68.56
"1118990",0.35,0,11,525.22
"1118993",0.52,0,27,1128.12
"1119015",0.1,0,298,67.11
"1119029",0.2,0,2258,4427.84
"1119034",1,0,511,1128.12
"1119044",1,1,405,1128.12
"1119054",0.63,0,11,109.39
"1119129",1,1,45,1128
"1119172",0.77,0,854,290.19
"1119186",0.74,1,226,1128.12
"1119224",0.62,1,3430,1128.12
"1119227",0.59,0,4646,3439.12
"1119297",0.81,0,2399,130.54
"1119403",1,0,432,26.35
"1119412",1,0,388,1128.12
"1119454",1,1,3744,1128
"1119485",0.47,0,3744,1128
"1119490",1,0,2715,1128.12
"1119503",0.39,1,388,8750.45
"1119522",1,0,3744,1128.12
"1119550",0.66,1,3744,1128
"1119586",0.09,0,1232,7128.12
"111961",0.54,0,3021,1851.21
"1119630",0.15,0,610,1128.12
"1119652",0.23,0,3744,8000
"1119684",0.89,0,1101,1253.93
"1119688",0.4,1,30,1128.12
"1119691",0.78,0,2740,1609.49
"1119694",0.8,1,2740,1128
"1119728",0.16,0,2740,1104.15
"1119731",0.5,1,1273,1128
"1119734",0.11,0,2740,92.99
"1119739",0.43,0,2740,1486.59
"1119740",0.41,0,149,669.39
"1119744",0.17,0,107,2778.83
"1119798",0.23,1,138,57.93
"1119875",0.85,1,3688,1128.12
"1119878",1,1,141,78.4
"1119885",0.24,1,124,485.74
"1119890",0.96,0,85,763.12
"111992",0.42,0,56,1128.12
