"VehYear","Area","StateAb","PremTotal","Affiliation","ExposTotal","SumInsAvg","AggClaim"
1999,"grp21","RJ",7292.25,1,11,10423.16,196
2008,"grp30","SP",580.65,1,0.5,36937,4811
2010,"grp8","CE",33051.9,1,50.57,24811.51,6084
1997,"grp13","SP",15475.64,1,26.34,10491.17,385
2009,"grp28","PE",4486.24,1,6.5,28326.04,4312
2000,"grp25","SC",856.44,1,0.71,20056.12,1
2005,"grp31","RN",748.56,1,1,28827.99,50
2009,"grp40","SP",1470.99,1,1,37465.5,79
2011,"grp34","SE",1156.44,1,1.25,33466.16,176
2009,"grp12","GO",1378.87,1,0.58,95057.8,1
2006,"grp17","MT",1454.42,1,2.1,24271.67,67
2002,"grp21","RJ",857.39,1,0.5,26525.62,39
1996,"grp20","SP",3022.68,1,1.47,23337.29,368
2000,"grp5","BA",5899.18,1,3.42,20893.77,1
1996,"grp20","SP",4471.39,1,6.25,9083.69,196
2007,"grp8","CE",2245.96,1,3.7,20740.25,1177
2002,"grp40","SP",1543.91,1,1.01,40712.84,80
2000,"grp36","MG",5708.43,1,9.89,16488.75,444
2010,"grp5","BA",4381.87,1,3.23,42299.02,2421
2011,"grp20","SP",66700.31,1,49.92,40522.02,59899
2011,"grp22","SC",320.52,1,0.38,33819.99,597
2009,"grp7","DF",19279.8,1,29.16,20983.86,4075
1992,"grp30","SP",47.84,0,0.5,0,743
2003,"grp13","SP",10367.31,1,10.11,27634.46,803
2010,"grp20","SP",69865.94,1,100.73,29335.3,82770
2010,"grp21","RJ",17970.96,1,10.44,64935.17,6301
2004,"grp20","SP",74.26,1,0.41,0,140
2009,"grp22","SC",1255.59,1,1.5,45166.87,2903
2009,"grp7","DF",9837.55,1,15.76,23096.89,7370
2009,"grp20","SP",38205.25,1,8.73,44816.32,192
2002,"grp20","SP",1090.59,1,0.5,45843.27,108
2007,"grp10","ES",1250.39,1,1.29,35764.52,67
2004,"grp9","RS",892.08,1,0.5,26223.75,48
2008,"grp27","PB",9310.78,1,14.19,26737.12,2364
2001,"grp20","SP",16278.41,1,17.8,24926.56,2137
2003,"grp30","SP",5996.75,1,9.8,16337.16,2261
2000,"grp7","DF",4360.93,1,5.15,21387.37,3579
2008,"grp4","AM",10737.24,1,6.74,51353.23,14375
1999,"grp9","PR",1698.09,1,4.65,11521.27,202
2003,"grp20","SP",6900.89,1,4.7,27268.17,199
2007,"grp6","SC",9134.15,1,14.15,27939.67,15681
2010,"grp2","AL",16119.62,1,17.77,31016.62,647
2007,"grp19","PR",2620.64,1,2.95,21623.02,3338
2001,"grp15","SP",656.11,1,0.28,23000.47,1
2006,"grp30","SP",11699.64,1,15.23,23750.54,5570
2011,"grp8","CE",3274.3,1,3.9,29376.27,1476
2006,"grp23","RS",13414.75,1,13.12,33929.27,227
2007,"grp26","PA",927.09,1,0.91,27056.23,359
2007,"grp8","CE",7023.68,1,11.91,24602.82,502
2009,"grp30","SP",5698.47,1,6.28,37363.41,1408
2010,"grp21","RJ",26377.59,1,15.05,49858.02,70152
2008,"grp37","TO",11572.18,1,8.43,50716.74,463
2010,"grp40","SP",3918.16,1,3.2,48029,1502
1996,"grp21","RJ",13891.65,1,17.38,7693.23,479
2007,"grp30","SP",107398.86,1,121.94,31962.84,102482
2009,"grp20","SP",128973.65,1,128.36,23456.94,23369
1995,"grp20","SP",4004.49,1,7.75,5568.55,212
2011,"grp20","SP",42493.68,1,28.75,42528,6418
2010,"grp15","SP",8005.48,1,7.15,24501.57,67
2008,"grp20","SP",1379.77,0,0.5,105756.99,9544
2011,"grp22","SC",2772.2,1,0.69,44111.61,3171
2011,"grp29","PI",2726.26,1,1.72,32161.56,1
2007,"grp30","SP",1258.22,1,1.47,27138.93,1456
2001,"grp14","RJ",2124.49,1,1.27,38147.54,39619
2008,"grp4","AM",983.21,1,0.5,50970.79,8934
2005,"grp21","RJ",49113.77,1,45.58,25387.61,2452
2002,"grp18","MS",3370.4,1,5.3,20573.05,14619
2008,"grp24","MG",2904.52,1,2.79,27004.25,50
2006,"grp20","SP",15666.97,1,13.13,38790.13,658
2001,"grp20","SP",641.68,1,0.5,18110.51,72
1995,"grp30","SP",1935.01,0,1,38631.49,1011
2005,"grp11","PR",1372.56,1,2.75,16444.82,353
1992,"grp23","RS",148.47,1,0.13,6909.99,7009
2003,"grp20","SP",11105.63,1,7.37,25216.7,315
2006,"grp39","MG",2619.89,1,3.32,18652.62,549
2003,"grp30","SP",7178.15,1,13.29,17861.89,67
2011,"grp30","SP",95850.3,1,95.23,44325.37,2451
2008,"grp6","SC",14788.18,1,15.37,50475.13,443
2004,"grp9","RS",391.49,1,0.56,19056.41,1449
2000,"grp38","MG",6357.02,1,10.96,10711.44,6943
2003,"grp22","SC",1.42,1,0.00273972610011697,14385,1365
2004,"grp9","RS",1010.96,1,0.5,55519.81,12276
2010,"grp19","PR",1523.21,1,0.48,151688.99,3585
2007,"grp28","PE",6208.46,1,6.99,36900.27,2693
2009,"grp22","SC",15763.29,1,11.46,61033.66,5203
2011,"grp20","SP",1721.78,1,1.62,36155.94,3061
2011,"grp8","CE",8728.94,1,5.84,40512.03,1932
2010,"grp19","PR",16493.34,1,12.81,33601.07,10446
2011,"grp6","SC",5103.91,1,3.6,53891.73,11127
1991,"grp20","SP",1644.24,1,3.9,4708.15,146
2010,"grp21","RJ",117429.05,1,63.89,65278.05,13605
2010,"grp1","AC",619.36,1,0.5,44804,1155
2006,"grp20","SP",2513.5,1,1.83,26064.98,900
2010,"grp31","RN",130559.6,1,164.06,32665.35,112986
2008,"grp5","BA",11319.36,1,13.98,25681.68,2478
2006,"grp24","MG",1928.39,1,2.91,21992.83,151
2007,"grp19","PR",18935.4,1,33.4,20921.2,3037
2011,"grp21","RJ",969.92,0,1.55,30969.77,33916
2008,"grp20","SP",2613.86,1,1.52,38330.06,8409
2008,"grp28","PE",5237.49,1,5.05,22257.46,1173
2005,"grp9","RS",11598.18,1,26.43,17780.5,1263
2011,"grp36","MG",5726.76,1,8.54,33921.68,36410
2008,"grp10","ES",7821.27,1,9.02,41682.79,8890
2002,"grp13","SP",1862.28,1,2,17110.04,36
2007,"grp26","PA",1672.74,1,0.85,53406.79,2672
1998,"grp30","SP",3239.15,0,1.77,55989.84,648
2008,"grp20","SP",35938.25,1,26.97,35959.24,1379
2009,"grp39","MG",8739.8,1,6.88,36678.31,5106
2003,"grp21","RJ",34392.84,1,32.12,21703.82,9340
2008,"grp20","SP",228541.31,1,123.37,41511.98,109452
2003,"grp8","CE",10485.59,1,15.36,17212.18,3362
2007,"grp39","MG",1404.4,1,0.86,58220.99,60
2008,"grp29","PI",4927.66,1,7.07,22062.73,4961
1998,"grp30","SP",542.44,1,0.85,12524.71,80
1998,"grp20","SP",8778.17,1,11.41,13969.67,7931
2007,"grp30","SP",11534.7,1,15.87,21283.05,3376
1996,"grp13","SP",1747.16,1,1.01,12977.08,158
2010,"grp19","PR",15537.34,1,11.27,63710.45,59337
2010,"grp20","SP",1409.1,1,0.5,81681.37,80
2007,"grp4","AM",3029.64,1,1.48,48525.8,7110
2008,"grp21","RJ",70591.85,1,58.96,26778.51,3065
2009,"grp24","MG",23558.54,1,37.41,28466.4,7972
2002,"grp7","DF",5788.06,1,10.11,14949.36,2190
2008,"grp30","SP",22873.19,1,19.57,59627.54,9015
2009,"grp27","PB",2817.48,1,2.44,48952.89,420
2008,"grp40","SP",4118.18,1,3.02,66690.15,64466
2005,"grp28","PE",18019.4,1,10.74,34231.49,419
2001,"grp20","SP",11808.33,1,16.77,15590.12,2459
2005,"grp21","RJ",15986.9,1,12.52,34117.22,153
2008,"grp28","PE",22951.15,1,13.47,30928.8,66591
2011,"grp30","SP",1482.48,1,1.15,38176.29,3942
2010,"grp36","MG",20890.37,1,33.78,25273.65,4438
2003,"grp25","SC",1071.47,1,0.91,23566.33,1
2006,"grp17","MT",1469.48,1,2.01,35985,1117
2008,"grp40","SP",1001.39,1,1.01,38793.05,67
1993,"grp30","SP",6352.77,1,4.41,29949.78,72
1999,"grp13","SP",2097.29,1,1.01,22582.13,193
2007,"grp24","MG",2394.05,1,2.3,26823.25,1843
1997,"grp13","SP",504.51,1,0.56,13173.89,163
2001,"grp21","RJ",3300.54,1,2.89,16099.72,36
2007,"grp30","SP",2824.76,1,1.57,45285.3,80
2007,"grp30","SP",51474.98,1,51.01,34485.02,42642
2008,"grp6","SC",3752.09,1,3.81,45482.7,79
2008,"grp20","SP",68004.39,1,64.42,25698.83,64153
2008,"grp7","DF",6850.8,1,7.6,25498.49,5841
2007,"grp21","RJ",161453.71,1,87.19,45567.64,326758
2010,"grp36","MG",587.19,1,0.5,47918.99,36
2009,"grp17","MT",7003.55,1,11.06,27173.94,468
1994,"grp30","SP",6579.28,1,13.36,6867.6,7597
2010,"grp29","PI",9256.35,1,9.92,26948.7,6994
2007,"grp28","PE",5026.07,1,4.78,38817.29,554
2000,"grp30","SP",53456.77,1,64.67,20352.19,6126
2008,"grp20","SP",13843.79,1,8.56,23288.95,6396
2009,"grp22","SC",7583.6,1,9.48,34216.23,6537
2009,"grp22","SC",2023.62,1,2.98,20936.14,4311
2005,"grp30","SP",7535.72,1,6.23,35148.24,10417
2010,"grp5","BA",323.25,1,0.5,6160,103
1999,"grp30","SP",20807.95,1,38.5,9741.23,19818
2007,"grp12","GO",31691.55,1,45.25,20300,13020
2010,"grp40","SP",20480.56,1,22.76,40115.48,423
2000,"grp7","DF",236.01,1,0.5,14285.13,268
2007,"grp17","MT",449.44,0,0.5,31924.99,3553
2002,"grp24","MG",425.11,0,0.41,24261.26,1
2008,"grp20","SP",10913.12,1,6.96,34058.35,536
2008,"grp9","RS",833.99,1,1.03,32023.22,5574
2006,"grp9","RS",11139.93,1,12.62,31657.02,7498
2010,"grp25","SC",6433.14,1,7.9,24012.5,2639
2006,"grp15","SP",3661.34,1,3.75,23035.45,60
2006,"grp12","GO",273.77,1,0.5,33294.35,67
2009,"grp14","RJ",71163.75,1,81.51,27144.96,41148
1994,"grp20","SP",483.12,1,0.5,8578,79
2006,"grp31","RN",10803.62,1,13.82,15376.89,3715
2001,"grp14","RJ",1172.87,1,0.5,45716,495
2010,"grp20","SP",13292.16,1,18.18,25676.75,2897
2009,"grp23","RS",4065.23,1,3.82,29501,2332
2003,"grp13","SP",8831.99,1,12.36,19045.9,36
2010,"grp8","CE",26196.75,1,24.03,34981.85,3757
2005,"grp9","RS",4674.15,1,3.93,22805.42,180
2007,"grp9","PR",826.73,1,0.14,128772.99,13600
2010,"grp30","SP",2233.56,1,2.09,33803.78,8252
2010,"grp14","RJ",6772.24,1,8.1,28220.19,25
2006,"grp18","MS",1745.06,1,1.21,44599.59,3787
1992,"grp30","SP",1371.95,1,2.01,9678,67
2008,"grp9","RS",16667.87,1,18.64,38321.76,5393
2001,"grp12","GO",3735.5,1,1.01,42854.62,80
2007,"grp20","SP",5715.77,1,4.81,19693.96,623
2009,"grp13","SP",4644.4,1,5.25,36063.38,555
2009,"grp20","SP",52501.21,1,14.67,88851.14,277
2010,"grp20","SP",10174.88,1,5.32,61279.6,4406
1996,"grp13","SP",2005.68,1,1.59,11706.63,67
2003,"grp21","RJ",4028.08,1,4.11,17197.8,3565
2004,"grp24","MG",4563.91,1,7.31,23899.52,67
2008,"grp18","MS",4301.78,1,5.81,23679.17,2858
2010,"grp11","PR",856.15,1,0.5,53658,6434
2008,"grp14","RJ",83674.9,1,62.94,49385.61,14382
2009,"grp28","PE",4460.24,1,4.54,40711.5,5812
1998,"grp20","SP",1129.06,1,0.67,10489.78,67
2011,"grp9","PR",9330.39,1,7.66,31063.84,1067
2007,"grp23","RS",1330.6,1,1.21,29406.6,3059
2008,"grp40","SP",4684.5,1,2.88,40126.65,72
2008,"grp16","MA",5348.32,1,5.02,32740.43,108
2004,"grp9","PR",1167.09,1,1.22,17641.52,3043
2008,"grp20","SP",15377.86,1,14.81,26856.05,1760
2001,"grp21","RJ",34442.4,1,40.39,16084.22,6718
2005,"grp7","DF",745.12,1,1.55,29516.44,48
2008,"grp11","PR",8797.7,1,13.59,20890.12,9710
2005,"grp18","MS",1578.83,1,2.03,26156.73,557
2009,"grp4","AM",6684.31,1,6.8,26962.43,236
2009,"grp28","PE",135.65,1,0.13,28523,74
2006,"grp21","RJ",3349.21,1,2.36,39125.09,79
2010,"grp24","MG",6338.77,1,2.29,124943.37,25566
2006,"grp11","PR",5667.77,1,11.35,18788.66,24154
2007,"grp23","RS",2134.36,1,2.25,32670.04,1
2005,"grp7","DF",3895.58,1,6.62,18973.8,3359
2009,"grp28","PE",16511.54,1,21.44,31147.23,33130
2008,"grp19","PR",7772.1,1,9.57,38977.67,23881
2008,"grp30","SP",4135.48,1,4.01,34620.95,352
2006,"grp19","PR",7806.61,1,6.38,23581.12,6822
2008,"grp21","RJ",7680.8,1,3.93,30037.37,614
1990,"grp40","SP",617.81,1,1.01,5473.39,180
2008,"grp20","SP",3702.62,1,2.77,39588.21,86
2008,"grp17","MT",16096.71,1,10.18,54833.44,3580
2007,"grp23","RS",22808.81,1,14.83,37398.3,5965
2010,"grp24","MG",8774.58,1,8.74,25522.43,2388
2008,"grp18","MS",1935.74,1,2.46,16072,1782
2006,"grp9","RS",13484.74,1,23.07,27337.41,1000
2008,"grp40","SP",97143.02,1,152.88,23052.78,79045
2011,"grp38","MG",2060.04,1,2.88,32339.08,3474
2010,"grp38","MG",2492.54,1,2.3,31500.75,2618
2001,"grp38","MG",6696.17,1,5.15,26034.19,28398
2009,"grp7","DF",23021.45,1,26.07,31502.8,15944
2003,"grp40","SP",2470.02,1,3.22,29606.33,895
1996,"grp21","RJ",4508.06,1,4.34,8842.32,420
2009,"grp23","RS",748.51,1,1.02,22298.93,569
2007,"grp14","RJ",5650.46,1,6.7,26462.55,120
2009,"grp20","SP",10085.82,1,6.86,20569.51,34734
2010,"grp10","ES",40581.43,1,10.58,157911.73,443
1996,"grp36","MG",903.4,1,1,10537,67
2007,"grp9","PR",3182.11,1,4.88,32128.55,4645
2010,"grp31","RN",19987.72,1,10.49,47816.07,648
1999,"grp20","SP",2243.69,1,1.99,20695.08,172
1996,"grp21","RJ",4404.18,1,8.07,10950.05,359
2005,"grp20","SP",9338.87,1,9.69,28178.43,6064
2009,"grp21","RJ",16878.03,1,6.09,52971.29,826
1993,"grp21","RJ",936.82,0,0.5,6602.39,686
2007,"grp23","RS",6872.95,1,7.69,25216.56,1090
2008,"grp24","MG",9593.55,1,6.9,46791.89,1
2008,"grp19","PR",826.8,0,0.7,59057.91,5143
2010,"grp20","SP",49645.39,1,39.53,31903.35,69312
2011,"grp21","RJ",3095.39,1,1.89,26255.08,26500
2004,"grp38","MG",5924.43,1,10.57,22397.64,893
2008,"grp5","BA",3338.82,1,2.34,40392,67
2009,"grp28","PE",4824.42,1,3.4,25984.28,1665
2001,"grp24","MG",22319.83,1,35.29,14716.46,10091
2002,"grp30","SP",5602.75,1,2.39,50241.47,605
2010,"grp31","RN",11527.9,1,8.81,41908.99,2858
2004,"grp13","SP",12690.42,1,19.34,19439.37,285
2008,"grp14","RJ",4954.15,1,5.01,24349.9,12733
2009,"grp7","DF",25399.91,1,26.45,31079.79,5007
1999,"grp20","SP",6013.01,1,3.55,35115.63,73
2009,"grp11","PR",7354.49,1,2.6,147320.61,137977
2001,"grp20","SP",5112.99,1,4.85,16353.57,16047
2010,"grp28","PE",45.39,0,0.67,23856,77819
2006,"grp2","AL",9365.51,1,1.36,119902.28,10270
2005,"grp20","SP",54289.34,1,46.77,28910.75,47483
2008,"grp23","RS",1353.84,1,0.64,87941.86,40
1999,"grp23","RS",2881.96,1,3.73,13491.69,36
2008,"grp13","SP",2338.21,1,3.81,5013.96,5932
2009,"grp22","SC",7545.56,1,5.97,29725.32,3853
2009,"grp8","CE",20553.86,1,11.3,46239.59,2549
2010,"grp22","SC",9187.97,1,10.88,60026.44,17600
2008,"grp23","RS",49670.15,1,30.5,55770.37,4069
2007,"grp25","SC",3030.36,1,3.85,32826.78,5950
2010,"grp21","RJ",4679.28,1,2.48,54987.58,26737
2006,"grp12","GO",7403.73,1,13.14,18502.67,5397
2005,"grp7","DF",4931.15,1,6.62,23106.82,11784
1980,"grp30","SP",2093.11,0,2.49,14186.34,4983
2007,"grp24","MG",8038.78,1,7.78,26763.92,2998
1999,"grp11","PR",1078.92,1,2.81,7632.93,60
1994,"grp20","SP",1737.25,1,2.39,7977.58,48
2009,"grp10","ES",29587.27,1,33.3,31826.99,25129
2004,"grp21","RJ",23860.33,1,20.33,25106,50
2007,"grp21","RJ",3134.79,1,3.33,36661.68,1
2001,"grp21","RJ",1269,1,0.44,57000,104
2002,"grp20","SP",2505.18,1,1.19,50239.93,63654
2007,"grp10","ES",1878.12,1,0.97,40590.21,139
2003,"grp21","RJ",2484,1,1,59149.49,846
2009,"grp19","PR",8055.02,1,3.25,57375.53,1
1991,"grp30","SP",1234.78,1,2.61,6610.53,140
2010,"grp40","SP",21160.58,1,23.09,23500.09,25879
2005,"grp24","MG",38970.89,1,50.77,22162.87,3911
2004,"grp14","RJ",8756.04,1,10.38,25315.14,200
2004,"grp7","DF",8211.88,1,13.86,21745.61,1423
2007,"grp38","MG",283.87,1,0.97,2352.57,651
2007,"grp20","SP",370.84,0,0.53,21133.89,42739
1993,"grp30","SP",1305.2,1,1.26,12675.74,67
2007,"grp5","BA",26923.36,1,23.11,32426.14,173
2008,"grp20","SP",46624.12,1,33.41,44089.46,87836
1996,"grp20","SP",291.72,1,0.5,9365.67,134
2008,"grp38","MG",6558.93,1,10.19,25248.56,1135
1993,"grp13","SP",6584.57,1,11.75,6763.41,1339
2008,"grp20","SP",16174.27,1,8.73,57767,288
1999,"grp20","SP",135245.48,1,215.5,12116.37,23491
2005,"grp21","RJ",2848.22,1,1.69,19684.22,86
2006,"grp10","ES",11530.24,1,11.71,26876.98,7589
2009,"grp30","SP",11717.32,1,11.47,28529.77,576
2008,"grp31","RN",2200.89,1,1.9,43510.87,134
2011,"grp12","GO",489,0,0.45,40406.99,44394
2011,"grp8","CE",3199.82,1,2.02,63915.31,13806
2009,"grp7","DF",1555.18,1,1.81,14424.83,67
2009,"grp9","RS",10698.49,1,7.82,37162.49,11659
2009,"grp20","SP",6416.86,1,4.04,45463.85,359
2010,"grp13","SP",26066.56,1,23.49,31467.3,1106
2006,"grp9","PR",5785.85,1,7.1,27762.95,3385
2001,"grp30","SP",9552.7,1,5.3,41370.58,80
2004,"grp5","BA",8856.3,1,8.88,24163.86,36
2010,"grp17","MT",5146.49,1,3.63,61139.14,1027
2004,"grp15","SP",2241.32,1,2.58,15637.66,108
1995,"grp30","SP",573.23,1,0.58,21521.93,36
2005,"grp9","PR",24314.63,1,48.17,20699,11994
2002,"grp9","RS",32834.15,1,81.65,14509.9,19337
2001,"grp40","SP",2579.6,1,2.72,15724.2,3053
2008,"grp13","SP",840.06,1,0.5,107913,145
2009,"grp4","AM",28828,1,25.99,35872.83,14109
2010,"grp4","AM",9760.24,1,2.87,52129.54,8036
2007,"grp22","SC",1808.83,1,2.02,32557.66,17363
2008,"grp12","GO",883.24,1,0.68,33580.56,3497
2010,"grp30","SP",11743.02,1,15.53,26014.8,4915
2007,"grp8","CE",5549.59,1,9.7,18935.21,103
2008,"grp19","PR",25684.71,1,39.9,28689.16,10207
2005,"grp13","SP",5007.92,1,5.26,29999.21,2335
2009,"grp30","SP",40820.59,1,9.69,149271.33,1168
2008,"grp12","GO",949.67,1,0.69,33867.29,134
2006,"grp25","SC",3319.29,1,3.93,34574.56,20376
1994,"grp20","SP",1637.85,1,1.51,7404.68,36
2010,"grp29","PI",1329.87,1,0.89,39802.09,3168
2005,"grp30","SP",17477.6,1,30.06,24416.49,3129
1998,"grp30","SP",1305.1,1,0.67,35670.11,80
2008,"grp22","SC",447.93,1,0.5,26177,2090
2009,"grp24","MG",54194.11,1,82.1,23828.45,22720
2003,"grp36","MG",5752.85,1,8.61,24922.6,504
2004,"grp10","ES",4790.34,1,6.31,22044.3,3773
2009,"grp30","SP",2726.27,1,3.23,42420.39,2256
2000,"grp20","SP",558.03,1,0.6,14150.04,1
2008,"grp30","SP",27382.32,1,6.75,112652.96,1733
2009,"grp34","SE",7096.69,1,2.19,83963.7,6116
2001,"grp36","MG",1385.19,1,1.51,21978.26,2510
2002,"grp26","PA",1845.09,1,2.55,13372.17,779
2006,"grp24","MG",1015.18,1,1.05,20185.28,19655
2005,"grp22","SC",1749.64,1,3.93,15467.1,73
2004,"grp19","PR",1510.8,1,2.37,23421.53,636
2010,"grp20","SP",13736.13,1,9.51,36106.19,3335
2009,"grp9","RS",274.68,1,0.38,46416,10489
2006,"grp18","MS",3828.52,1,5.32,26265.16,419
2010,"grp21","RJ",11512.88,1,7.02,25646.82,1171
2009,"grp24","MG",26172.77,1,18.73,48675.74,16364
2008,"grp13","SP",61722.97,1,61.09,23096.67,7864
2005,"grp26","PA",1031.83,1,1.5,14597.04,2721
2005,"grp13","SP",8643.31,1,9.41,19064.87,25
2010,"grp30","SP",122460.74,1,72.18,65260.95,27178
2007,"grp20","SP",172909.66,1,200.98,24154.32,83543
2008,"grp13","SP",1861.46,1,1.51,29141.31,703
2006,"grp11","PR",182.4,1,0.5,33051.07,2126
2010,"grp32","RO",15313.02,1,14.99,30033.04,4855
2001,"grp21","RJ",30017.29,1,22.71,26070.39,8823
2008,"grp20","SP",12024.94,1,3.42,132997.06,67
2004,"grp10","ES",1445.78,1,2.97,21328.72,103
1997,"grp36","MG",939.55,1,1.52,13121.89,98
2010,"grp5","BA",63447.17,1,55,25543.68,8199
2010,"grp12","GO",11901.6,1,8.55,60139.33,594
2008,"grp19","PR",1995.52,1,1.38,26330.04,3821
2007,"grp24","MG",77956.86,1,100.83,23182.86,33369
2010,"grp24","MG",2302.13,1,0.73,26153.87,2301
2011,"grp7","DF",4393,1,4.85,52060.09,475
2008,"grp13","SP",4181.92,1,2.71,44022.2,67
2002,"grp23","RS",6177.94,1,9.79,13453.14,5635
2008,"grp4","AM",693.22,1,0.62,31860.86,751
2007,"grp38","MG",5564.35,1,9.1,25230.64,2268
2004,"grp24","MG",65783.32,1,112.83,17314.42,31647
2006,"grp23","RS",2070.42,1,1.98,26576.21,1
2007,"grp5","BA",66165.27,1,79.24,25103.19,13108
2010,"grp28","PE",23739.03,1,30.27,28776.98,6841
2004,"grp30","SP",105.09,1,0.5,6198.59,277
2000,"grp20","SP",5275.57,1,3.7,18595.25,280
2001,"grp12","GO",770.87,1,0.81,11879.69,1
2003,"grp20","SP",729.85,1,0.84,26168.44,103
2003,"grp30","SP",3132.08,1,4.26,19389.54,3183
2010,"grp19","PR",120.17,1,0.26,8968,60
2008,"grp6","SC",65258.35,1,57.69,49541.58,164893
2011,"grp21","RJ",34042.58,1,24.84,33417.15,1
2009,"grp40","SP",3370.41,1,3.82,30091.54,5965
2010,"grp21","RJ",27926.7,1,10.76,49373.41,2455
2009,"grp24","MG",1000.36,1,1.53,26943.9,5554
2009,"grp40","SP",34932.29,1,50.9,27292.77,31971
2002,"grp24","MG",15076.12,1,26.64,12599.13,1
2010,"grp13","SP",12846.68,1,11.03,28560.52,3639
2007,"grp7","DF",1362.82,1,1.37,32204.8,1980
2009,"grp27","PB",1956.72,1,1.59,55070.25,13508
2008,"grp23","RS",9358.08,1,7.83,41561.96,725
2008,"grp23","RS",41717.34,1,21.02,80126.58,17658
2008,"grp39","MG",368.25,1,1.04,4542.9,612
2006,"grp37","TO",1135.67,1,0.5,24482,2184
2008,"grp25","SC",4526.46,1,7.75,32427.27,7319
2009,"grp9","RS",13588.98,1,23.34,23194.84,12846
1996,"grp9","RS",254.38,1,0.5,12373,3372
2006,"grp21","RJ",413.24,0,0.5,20069.99,28537
2008,"grp22","SC",12475.7,1,19.05,30249.89,4606
2006,"grp30","SP",1798.65,0,1.84,37537.31,1534
2004,"grp38","MG",563.98,1,0.66,18381.9,2011
2005,"grp21","RJ",5002.57,1,4.08,27198.68,29434
2005,"grp24","MG",2907.47,1,3.36,23576.57,2872
2007,"grp20","SP",121226.45,1,139.81,17715.62,50229
1998,"grp20","SP",601.24,1,0.96,5979.4,146
2007,"grp9","PR",7125.74,1,6.82,38823.33,3218
2001,"grp21","RJ",3390.24,1,2.11,20603.77,14839
2001,"grp21","RJ",1417.94,1,0.9,21325.58,67
2009,"grp12","GO",22947.36,1,29.36,26367.43,7723
2008,"grp8","CE",5576.28,1,5.29,39296.64,936
2006,"grp21","RJ",17809.64,1,13.03,37461.46,243
2002,"grp20","SP",9289.54,1,7.14,15404.05,544
2008,"grp20","SP",5540.47,1,10.12,3805.23,810
2008,"grp21","RJ",321185.12,1,169.96,52734.38,220264
2009,"grp5","BA",24731.48,1,25.1,20898.65,5292
2009,"grp13","SP",1983.8,1,0.88,48054.99,36
2007,"grp17","MT",363.47,1,0.5,24317,2673
1993,"grp30","SP",4517.87,0,0.89,83567.05,7459
2002,"grp25","SC",704.43,1,0.79,21883.59,2786
2010,"grp14","RJ",22108.3,1,7.84,51657.47,3803
2007,"grp5","BA",16267.17,1,17.27,26474.91,269
2006,"grp6","SC",3794.54,1,2.86,33632.69,1022
2006,"grp24","MG",9425.66,1,11.61,20315.9,2509
2008,"grp31","RN",10412.19,1,2.24,127979.93,92
2010,"grp5","BA",22548.29,1,17.78,47899.09,721
2002,"grp10","ES",2591.4,1,3.04,14835.24,3283
2008,"grp30","SP",7863.48,1,6.97,33689.11,1072
2003,"grp24","MG",4167.94,1,7.09,20178.78,160
2006,"grp21","RJ",7452.95,1,7.69,26097.08,25875
2007,"grp36","MG",3282.17,1,6.35,18861.39,531
2005,"grp13","SP",5438.94,1,4.86,22870.18,25201
2010,"grp9","PR",5814.34,1,2.23,84918.92,3301
2010,"grp14","RJ",34062.56,1,34.35,28820.21,34579
2009,"grp9","RS",4755.58,1,5.81,36878.72,38595
2001,"grp21","RJ",21123.14,1,27.24,11958.66,4453
2009,"grp9","PR",2729.57,1,2.61,43218.3,658
1998,"grp30","SP",4684.07,1,7.69,10147.39,2192
2003,"grp30","SP",8182.12,1,16.46,20833.55,2267
2008,"grp7","DF",16602.76,1,15.67,39070.11,2738
2011,"grp19","PR",1198.59,1,1.46,29157.85,5521
2010,"grp20","SP",17312.04,1,11.6,35659.1,1
1998,"grp14","RJ",2328.35,1,3.04,9163.5,557
2011,"grp19","PR",1952.55,1,1.82,60374.9,9081
2010,"grp34","SE",6615.01,1,4.12,49595.5,54
2009,"grp20","SP",34231.66,1,23.45,58426.27,694
1997,"grp8","CE",2212.77,1,3.29,10207.36,67
2006,"grp13","SP",27037.77,1,31.3,23923.67,26331
2007,"grp28","PE",5049.46,1,1.61,87153.71,204
1993,"grp20","SP",10755.15,1,14.9,8452.68,584
2011,"grp10","ES",9840.24,1,12.78,28963.63,4981
1996,"grp21","RJ",1372.25,1,1.51,8969.8,206
2008,"grp20","SP",51433.2,1,47.11,35714.58,10297
2007,"grp40","SP",1053.72,1,0.5,60357,1
2007,"grp22","SC",7661.11,1,15.9,16854.87,67
2009,"grp30","SP",3041.21,1,2.82,25234.95,1
2008,"grp21","RJ",36350.34,1,31.16,26724.63,1
2000,"grp5","BA",7142.11,1,6.98,18402.13,3100
2007,"grp9","RS",3535.55,1,8.51,17999.17,4406
2010,"grp14","RJ",34232.45,1,15.54,57954.25,3163
2001,"grp13","SP",3982.99,1,5.19,15239.93,67
2010,"grp6","SC",10528.05,1,7.44,37882.6,3324
2002,"grp9","PR",4283.54,1,8.12,12591.92,2772
2005,"grp18","MS",1996.46,1,2.59,31709.04,735
2008,"grp30","SP",7564.49,1,10.55,26425.93,11835
2006,"grp9","PR",6993.37,1,6.68,24913.04,26801
2001,"grp20","SP",3158.63,1,1.93,24291.91,273
